synthetic_id,model_spec_version,global_synthetic_number,anchor_index,variant_number,variant_type,is_exact_anchor_fit,anchor_recording_uid,anchor_recording_id,tissue,source_neighbour_recording_uid,interpolation_fraction,random_seed,residual_noise_added,n_time_points,duration_days,fit_start_day_original,forskolin_day_original,forskolin_day_zero,drift_reference_day_original,drift_reference_day_zero,reference_window_start_day_original,reference_window_end_day_original,reference_window_n_points,profiled_initial_phase_radians,transition_duration_days,acute_transient_shape,acute_transient_sigma_hours,fit_pre_amplitude,fit_post_amplitude,fit_pre_period_hours,fit_post_period_hours,fit_pre_envelope_log_rate_per_day,fit_post_envelope_log_rate_per_day,fit_baseline_step,fit_phase_shift_angle_radians,fit_linear_drift_slope_per_day,fit_signed_acute_transient_amplitude,fit_phase_shift_hours,derived_pre_envelope_final_fraction,derived_post_envelope_final_fraction,pre_period_status,pre_period_reason,post_period_status,post_period_reason,pre_amplitude_envelope_status,pre_amplitude_envelope_reason,post_amplitude_envelope_status,post_amplitude_envelope_reason,phase_shift_status,phase_shift_reason,variant_pre_envelope_median,variant_pre_envelope_p10,variant_pre_median_envelope_to_anchor_residual,variant_pre_observable_fraction,variant_post_envelope_median,variant_post_envelope_p10,variant_post_median_envelope_to_anchor_residual,variant_post_observable_fraction,variant_transition_envelope_to_anchor_residual,variant_acute_transient_to_transition_envelope
SYN_A047_8C-2ML4_V006,msc_x10_causal_angle_halfgaussian_v1,467,47,6,local_same_tissue_variant,False,250811::8C-2ML4_Raw.csv,8C-2ML4,DRG,250811::5C-1FT7_Raw.csv,0.27222222222222225,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-0.3840792605313305,0.2,causal_half_gaussian,3.0,0.9224534862463551,4.554617677620527,27.955643393552645,24.83112612787984,-0.3557791010449809,-0.49330661324469216,1.9821165060576325,0.17994116051991682,0.14124149700308689,3.5534960178677824,0.7111268304249327,0.0912551112414463,0.08343743534308126,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2803856650482527,0.10814497318453734,0.7435151964485808,0.37681159420289856,1.269142917971926,0.47709233815908386,4.875368111411964,0.9944903581267218,0.4217964199249414,22.34019640828288
SYN_A047_8C-2ML4_V007,msc_x10_causal_angle_halfgaussian_v1,468,47,7,local_same_tissue_variant,False,250811::8C-2ML4_Raw.csv,8C-2ML4,DRG,250811::8D-2MT7_Raw.csv,0.11666666666666667,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-0.3840792605313305,0.2,causal_half_gaussian,3.0,0.8185121298075363,4.32317424118727,26.929854242743428,24.746215728048906,-0.32999859378880547,-0.46906958812535415,1.706149192390602,-0.8387041807851716,0.16412756323888825,3.4790195718814507,-3.3032217856141566,0.10854233612874145,0.09426628415680882,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2712145820269664,0.11208427133722153,0.7191956949753353,0.35196687370600416,1.2827044276139632,0.5059352204028605,4.927464176177505,0.9944903581267218,0.4237643816051864,21.7704028081786
SYN_A047_8C-2ML4_V008,msc_x10_causal_angle_halfgaussian_v1,469,47,8,local_same_tissue_variant,False,250811::8C-2ML4_Raw.csv,8C-2ML4,DRG,250625 to 250728::4D-T7m1_Raw.csv,0.3111111111111111,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-0.3840792605313305,0.2,causal_half_gaussian,3.0,0.9218455773205583,3.7756209397918012,28.052134898445367,24.577496311111275,-0.380325946324696,-0.45643634360091906,1.5616092970582809,0.17582718326980062,0.16863559179266893,2.775134281654805,0.687770889594598,0.07736072573590427,0.10045685916594733,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2580989681467788,0.09321598070913505,0.6844162484975946,0.35196687370600416,1.1575077548562318,0.4681378945518073,4.446525538476007,0.9944903581267218,0.3537722209679847,20.80148392029306
SYN_A047_8C-2ML4_V009,msc_x10_causal_angle_halfgaussian_v1,470,47,9,local_same_tissue_variant,False,250811::8C-2ML4_Raw.csv,8C-2ML4,DRG,250625 to 250728::5D-T10_Raw.csv,0.03888888888888889,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-0.3840792605313305,0.2,causal_half_gaussian,3.0,0.8740196120152139,4.345975786988846,27.121442356235512,24.684855556019258,-0.3581493339551009,-0.450531807153313,1.774382145204185,-0.6484318440867036,0.15839382054321158,3.4885437527241683,-2.5475050673602526,0.0898111665025424,0.10348803803967102,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2635645214458049,0.10101387914445643,0.6989095783692421,0.3498964803312629,1.3528981019975839,0.5536060315375544,5.197110720208656,0.9944903581267218,0.397874940559843,23.25046433451699
SYN_A048_8D-2MT7_V000,msc_x10_causal_angle_halfgaussian_v1,471,48,0,anchor_exact_fit,True,250811::8D-2MT7_Raw.csv,8D-2MT7,DRG,250811::8D-2MT7_Raw.csv,0.0,123,False,846,11.76389,0.95833,7.6875,6.72917,4.19444,3.23611,0.95833,7.4375,467,-1.9411781702397115,0.2,causal_half_gaussian,3.0,0.505649189805036,3.775979517440202,24.91899807871649,25.34556226410894,-0.1208153208621933,-0.5770356389786149,1.4487728628282042,-2.8745850376170647,0.1565597743578404,3.685653082392956,-11.5957067144187,0.44353133196296834,0.054737137342066595,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3374598234554943,0.2441861400713375,1.259967718820755,0.7846790890269151,0.8538420751155997,0.2740507141839468,1.456578500020857,0.6308539944903582,0.48380447467530213,12.995737087832923
SYN_A048_8D-2MT7_V001,msc_x10_causal_angle_halfgaussian_v1,472,48,1,local_same_tissue_variant,False,250811::8D-2MT7_Raw.csv,8D-2MT7,DRG,250811::8A-1FT5_Raw.csv,0.27222222222222225,123,False,846,11.76389,0.95833,7.6875,6.72917,4.19444,3.23611,0.95833,7.4375,467,-1.9411781702397115,0.2,causal_half_gaussian,3.0,0.3989130759558279,3.400335802209391,24.833175468578368,25.43614303036894,-0.09460998662757165,-0.5380573129983719,1.298998579714951,-2.8482887309016074,0.16768394615551685,2.7487368745323146,-11.53069279497705,0.5290635702627902,0.06660551381157113,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2906332470453866,0.22558980273273993,1.085132166382287,0.629399585921325,0.8501255040828745,0.2946286632838056,1.4502383609976837,0.6391184573002755,0.4509925335774331,10.39729005998225
SYN_A048_8D-2MT7_V002,msc_x10_causal_angle_halfgaussian_v1,473,48,2,local_same_tissue_variant,False,250811::8D-2MT7_Raw.csv,8D-2MT7,DRG,250625 to 250728::3A-L5m2_Raw.csv,0.35,123,False,846,11.76389,0.95833,7.6875,6.72917,4.19444,3.23611,0.95833,7.4375,467,-1.9411781702397115,0.2,causal_half_gaussian,3.0,0.7684589502632406,3.771820806907012,24.79140193270977,24.921659901067535,-0.13668595214268214,-0.5648479583523922,1.3617866646038106,2.9227552313515295,0.12111380858330224,2.701433154929036,11.59283202527499,0.3986055256800154,0.058201083191743316,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.48632047811045337,0.3372600517189169,1.8157660877857322,1.0,0.880107892511149,0.29162241979109366,1.5013856441272788,0.6446280991735537,0.6212994502452867,7.417364129237006
SYN_A048_8D-2MT7_V003,msc_x10_causal_angle_halfgaussian_v1,474,48,3,local_same_tissue_variant,False,250811::8D-2MT7_Raw.csv,8D-2MT7,DRG,250811::2D-1FL2_Raw.csv,0.03888888888888889,123,False,846,11.76389,0.95833,7.6875,6.72917,4.19444,3.23611,0.95833,7.4375,467,-1.9411781702397115,0.2,causal_half_gaussian,3.0,0.5146048570487004,3.8129346109404283,24.927779442590044,25.341969656112127,-0.12935945413326014,-0.5681904732003665,1.5172608830110579,-2.8850580829714723,0.15907723954025166,3.648828699129977,-11.636304011476508,0.4187497646093643,0.057229834223803226,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.33375376569698334,0.23604173362777428,1.246130477124856,0.7536231884057971,0.8820724164739598,0.2880865530272216,1.5047369469623126,0.6446280991735537,0.4701513237036122,13.239517415562856
SYN_A048_8D-2MT7_V004,msc_x10_causal_angle_halfgaussian_v1,475,48,4,local_same_tissue_variant,False,250811::8D-2MT7_Raw.csv,8D-2MT7,DRG,250811::5C-1FT7_Raw.csv,0.3111111111111111,123,False,846,11.76389,0.95833,7.6875,6.72917,4.19444,3.23611,0.95833,7.4375,467,-1.9411781702397115,0.2,causal_half_gaussian,3.0,0.6874054377392118,4.150613541934763,26.49602914841223,25.32197951883266,-0.1923785359254604,-0.5830060797339316,1.8159630881709172,3.027734639467612,0.13192734709585963,3.729182402195325,12.202128503428478,0.2740217290616929,0.05311625007581773,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3610401128789588,0.21569034319814062,1.3480090245080203,0.7308488612836439,0.9242294931024219,0.2931747961197816,1.576653163356821,0.6584022038567493,0.43425580572706896,14.64955174318037
SYN_A048_8D-2MT7_V005,msc_x10_causal_angle_halfgaussian_v1,476,48,5,local_same_tissue_variant,False,250811::8D-2MT7_Raw.csv,8D-2MT7,DRG,250811::8C-2ML4_Raw.csv,0.23333333333333334,123,False,846,11.76389,0.95833,7.6875,6.72917,4.19444,3.23611,0.95833,7.4375,467,-1.9411781702397115,0.2,causal_half_gaussian,3.0,0.5882922305604135,3.9205215199394274,25.450167631478323,25.18724431118742,-0.1760712797484682,-0.5485163047909611,1.5167590630899697,-2.3368051886426024,0.15855881293019267,3.631070645654068,-9.367491219260543,0.30580318398849293,0.06318893893125162,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.32631812381774017,0.20364829895728598,1.2183681537744036,0.6666666666666666,0.9541186571099272,0.321469526337833,1.6276414139311854,0.6776859504132231,0.4135773497352097,14.977326454557048
SYN_A048_8D-2MT7_V006,msc_x10_causal_angle_halfgaussian_v1,477,48,6,local_same_tissue_variant,False,250811::8D-2MT7_Raw.csv,8D-2MT7,DRG,250811::8A-1FT5_Raw.csv,0.11666666666666667,123,False,846,11.76389,0.95833,7.6875,6.72917,4.19444,3.23611,0.95833,7.4375,467,-1.9411781702397115,0.2,causal_half_gaussian,3.0,0.4599051410125183,3.6149893537698548,24.882216960085866,25.384382592506082,-0.10958446333306975,-0.5603306421299393,1.3845838843510956,-2.8633151918818687,0.1613272765568446,3.2841175647383953,-11.567936446281683,0.47835005440321154,0.059539942415920345,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.31868904595998687,0.2376440171470528,1.1898836019640244,0.7370600414078675,0.8533876733594354,0.28306599817144595,1.4558033311135261,0.6363636363636364,0.47207612802283366,11.867602717538539
SYN_A048_8D-2MT7_V007,msc_x10_causal_angle_halfgaussian_v1,478,48,7,local_same_tissue_variant,False,250811::8D-2MT7_Raw.csv,8D-2MT7,DRG,250625 to 250728::3A-L5m2_Raw.csv,0.15555555555555556,123,False,846,11.76389,0.95833,7.6875,6.72917,4.19444,3.23611,0.95833,7.4375,467,-1.9411781702397115,0.2,causal_half_gaussian,3.0,0.6224535277864603,3.774131201647673,24.862288680491282,25.157161213868314,-0.1278689347646328,-0.571618892033627,1.4101123302840293,-3.090516165710839,0.140806011791379,3.2482220035201026,-12.374076143514817,0.42297094097675214,0.05625045955301837,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.4057195822602687,0.28808588173478483,1.5148279617611986,0.9834368530020704,0.8654177105052014,0.28074508588858027,1.476325502568479,0.6391184573002755,0.5491831015382619,10.089853994526992
SYN_A048_8D-2MT7_V008,msc_x10_causal_angle_halfgaussian_v1,479,48,8,local_same_tissue_variant,False,250811::8D-2MT7_Raw.csv,8D-2MT7,DRG,250811::2D-1FL2_Raw.csv,0.19444444444444445,123,False,846,11.76389,0.95833,7.6875,6.72917,4.19444,3.23611,0.95833,7.4375,467,-1.9411781702397115,0.2,causal_half_gaussian,3.0,0.5504275260233578,3.9607549849413317,24.962904898084254,25.32759922412488,-0.16353598721752743,-0.532809810087373,1.791212963742473,-2.926950264389102,0.1691471002698966,3.5015311660780606,-11.798573433873525,0.3327175127419424,0.06838866345559781,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.31839817870877296,0.2054887030072687,1.1887975961004555,0.6583850931677019,1.0037156793304776,0.34888058981089304,1.7122495145822687,0.7024793388429752,0.42018550405061367,14.215864454739988
SYN_A048_8D-2MT7_V009,msc_x10_causal_angle_halfgaussian_v1,480,48,9,local_same_tissue_variant,False,250811::8D-2MT7_Raw.csv,8D-2MT7,DRG,250811::8C-2ML4_Raw.csv,0.07777777777777778,123,False,846,11.76389,0.95833,7.6875,6.72917,4.19444,3.23611,0.95833,7.4375,467,-1.9411781702397115,0.2,causal_half_gaussian,3.0,0.5331968700568285,3.824160184939944,25.09605459630377,25.2927896131351,-0.13923397382428493,-0.567529194249397,1.471434929582126,-2.695325087958911,0.1572261205486245,3.6674589368133264,-10.849956997265604,0.3918292661365729,0.05742069015912318,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3345688152007591,0.230443576890873,1.2491736129076072,0.7391304347826086,0.886177812597802,0.28980456142144134,1.5117403869453423,0.6473829201101928,0.45945702641347724,13.61685163993166
SYN_A049_2A-M1SCn_V000,msc_x10_causal_angle_halfgaussian_v1,481,49,0,anchor_exact_fit,True,251003::2A- M1SCn_Raw.csv,2A- M1SCn,SCN,251003::2A- M1SCn_Raw.csv,0.0,123,False,938,13.04166,0.95278,7.709725,6.756945,4.20278,3.25,0.95278,7.459725,469,1.2777885016764,0.2,causal_half_gaussian,3.0,1.5299840259716355,1.3379299884357547,24.23428219348293,29.909648073838223,-0.2850347945833131,-1.3999999998693922,0.716464669845325,-1.2027556737902254,-0.0337144698054164,0.0674334671172597,-5.725439751199367,0.14573513770710295,0.0001509440983677095,eligible,none,eligible,none,eligible,none,difficult,fit_post_envelope_log_rate_per_day_at_bound,eligible,none,0.5869732660110987,0.27275000914281666,5.139160972775547,1.0,0.01635788287523227,0.0004863604030589384,0.09401716328607965,0.23178807947019867,1.4212268050324175,0.27270440231903464
SYN_A049_2A-M1SCn_V001,msc_x10_causal_angle_halfgaussian_v1,482,49,1,local_same_tissue_variant,False,251003::2A- M1SCn_Raw.csv,2A- M1SCn,SCN,250728::6B-SCNrM2_Raw.csv,0.11666666666666667,123,False,938,13.04166,0.95278,7.709725,6.756945,4.20278,3.25,0.95278,7.459725,469,1.2777885016764,0.2,causal_half_gaussian,3.0,1.5796268822583244,1.3859723557575476,24.167755791340948,29.556391519068093,-0.30771796486371766,-1.3999999998682964,0.6746255118632208,-1.2596620096223436,-0.03228265623241227,0.20254581377503972,-5.925507798656107,0.12502602490677753,0.0001509440983687488,eligible,none,eligible,none,eligible,none,difficult,fit_post_envelope_log_rate_per_day_at_bound,eligible,none,0.5615327052965217,0.2454895301862692,4.916419760661452,1.0,0.016945261456002197,0.0005038246241621889,0.09739312999034105,0.23620309050772628,1.2791830761167011,0.9100612354782984
SYN_A049_2A-M1SCn_V002,msc_x10_causal_angle_halfgaussian_v1,483,49,2,local_same_tissue_variant,False,251003::2A- M1SCn_Raw.csv,2A- M1SCn,SCN,250728::7B-SCNcM2_Raw.csv,0.3111111111111111,123,False,938,13.04166,0.95278,7.709725,6.756945,4.20278,3.25,0.95278,7.459725,469,1.2777885016764,0.2,causal_half_gaussian,3.0,1.617129183665861,1.3213038772800707,24.088871438106626,29.864558648073306,-0.3297156474753019,-1.3999999999100257,0.6163920477484459,-1.2229075544714882,-0.03549601069254666,-0.1349964770521021,-5.812592275442466,0.10775765638018814,0.0001509440983291628,eligible,none,eligible,none,eligible,none,difficult,fit_post_envelope_log_rate_per_day_at_bound,eligible,none,0.5338939306293807,0.22000110653939206,4.674432398834956,1.0,0.016154607678421667,0.00048031652756426484,0.09284883621610844,0.22958057395143489,1.1398933432383793,0.6806725968107663
SYN_A049_2A-M1SCn_V003,msc_x10_causal_angle_halfgaussian_v1,484,49,3,local_same_tissue_variant,False,251003::2A- M1SCn_Raw.csv,2A- M1SCn,SCN,250625 to 250728::7B-SCNcm2_Raw.csv,0.23333333333333334,123,False,938,13.04166,0.95278,7.709725,6.756945,4.20278,3.25,0.95278,7.459725,469,1.2777885016764,0.2,causal_half_gaussian,3.0,1.5675882476924132,1.4238140777412343,24.169233918504514,29.171878710560264,-0.2992682357642438,-1.398110663913559,0.5703800691589627,-1.262106983701437,-0.028332694791233185,0.30234771684911566,-5.8597717635700866,0.13237201706286628,0.0001527470823127022,eligible,none,eligible,none,eligible,none,difficult,fit_post_envelope_log_rate_per_day_at_bound,eligible,none,0.5733062888298396,0.2563963815977967,5.019501697280686,1.0,0.017511697035051912,0.0005231421904249294,0.10064872649587638,0.23841059602649006,1.3399664652142733,1.2968591571957662
SYN_A049_2A-M1SCn_V004,msc_x10_causal_angle_halfgaussian_v1,485,49,4,local_same_tissue_variant,False,251003::2A- M1SCn_Raw.csv,2A- M1SCn,SCN,250728::6A-SCNrM1_Raw.csv,0.07777777777777778,123,False,938,13.04166,0.95278,7.709725,6.756945,4.20278,3.25,0.95278,7.459725,469,1.2777885016764,0.2,causal_half_gaussian,3.0,1.5407873575155904,1.349659620433637,24.238779711719136,29.916675443495944,-0.28972928990066277,-1.3999999998686616,0.6090898914337215,-1.1164991076418298,-0.02790964264851646,0.05511031826844996,-5.316084088448924,0.14118490330423786,0.00015094409836840237,eligible,none,eligible,none,eligible,none,difficult,fit_post_envelope_log_rate_per_day_at_bound,eligible,none,0.5818640458743685,0.2669844225800536,5.094427922314086,1.0,0.016501292431860857,0.0004906243246379782,0.09484141174201821,0.23178807947019867,1.3910897024720363,0.2276972746507447
SYN_A049_2A-M1SCn_V005,msc_x10_causal_angle_halfgaussian_v1,486,49,5,local_same_tissue_variant,False,251003::2A- M1SCn_Raw.csv,2A- M1SCn,SCN,250625 to 250728::1C-SCN_Raw.csv,0.27222222222222225,123,False,938,13.04166,0.95278,7.709725,6.756945,4.20278,3.25,0.95278,7.459725,469,1.2777885016764,0.2,causal_half_gaussian,3.0,1.652031302627311,1.2601207330747333,24.246868473027614,28.720452585959762,-0.3083103258898393,-1.1547050321208698,0.6206240463873707,-1.014549011030347,-0.014017783189053099,0.5183832980208994,-4.637505555364423,0.1245266020310386,0.0007052261433028893,eligible,none,eligible,none,eligible,none,difficult,fit_post_envelope_log_rate_per_day_at_bound,eligible,none,0.5861032583083643,0.25582343047000816,5.131543744034805,1.0,0.0333297806297968,0.0018347119641248094,0.19156338577930587,0.271523178807947,1.3175854561536304,2.261269146890835
SYN_A049_2A-M1SCn_V006,msc_x10_causal_angle_halfgaussian_v1,487,49,6,local_same_tissue_variant,False,251003::2A- M1SCn_Raw.csv,2A- M1SCn,SCN,250728::7B-SCNcM2_Raw.csv,0.15555555555555556,123,False,938,13.04166,0.95278,7.709725,6.756945,4.20278,3.25,0.95278,7.459725,469,1.2777885016764,0.2,causal_half_gaussian,3.0,1.5735566048187482,1.3296169328579128,24.161576815794778,29.887103360955763,-0.30737522102930753,-1.3999999998897088,0.6664283587968854,-1.2128316141308568,-0.034605240248981525,-0.0337815049674212,-5.769052166827601,0.1253159083738429,0.0001509440983484363,eligible,none,eligible,none,eligible,none,difficult,fit_post_envelope_log_rate_per_day_at_bound,eligible,none,0.5600195873520369,0.24505376481814853,4.903171871638589,1.0,0.016256245276820472,0.00048333846531125474,0.0934329997510567,0.23178807947019867,1.2725852028373652,0.15257106350813202
SYN_A049_2A-M1SCn_V007,msc_x10_causal_angle_halfgaussian_v1,488,49,7,local_same_tissue_variant,False,251003::2A- M1SCn_Raw.csv,2A- M1SCn,SCN,250728::6A-SCNrM1_Raw.csv,0.35,123,False,938,13.04166,0.95278,7.709725,6.756945,4.20278,3.25,0.95278,7.459725,469,1.2777885016764,0.2,causal_half_gaussian,3.0,1.5785990179194327,1.3907133324262255,24.254521025545863,29.941271237297972,-0.3061600235113867,-1.3999999998661048,0.2332781669931095,-0.8146011261224446,-0.007592747599366685,0.011979297297615897,-3.88181982147982,0.12634911619530123,0.00015094409837082786,eligible,none,eligible,none,eligible,none,difficult,fit_post_envelope_log_rate_per_day_at_bound,eligible,none,0.5641135260293233,0.2476530811723564,4.939015769637939,1.0,0.01700322588006613,0.0005055480501648953,0.0977262813378332,0.23620309050772628,1.2908827418249287,0.05333651035206174
SYN_A049_2A-M1SCn_V008,msc_x10_causal_angle_halfgaussian_v1,489,49,8,local_same_tissue_variant,False,251003::2A- M1SCn_Raw.csv,2A- M1SCn,SCN,250625 to 250728::7B-SCNcm2_Raw.csv,0.19444444444444445,123,False,938,13.04166,0.95278,7.709725,6.756945,4.20278,3.25,0.95278,7.459725,469,1.2777885016764,0.2,causal_half_gaussian,3.0,1.561320877405617,1.4095000628569876,24.18007529766758,29.29484027110659,-0.29689599556742197,-1.398425553239531,0.5947275026066897,-1.252215098716235,-0.029229657293597052,0.26319534189380633,-5.838351012828339,0.13451091742755236,0.00015244509632677186,eligible,none,eligible,none,eligible,none,difficult,fit_post_envelope_log_rate_per_day_at_bound,eligible,none,0.5755852553846307,0.2590628011505217,5.039454864920217,1.0,0.017318482864584123,0.000516961209006956,0.09953822531717194,0.23841059602649006,1.3531323764992904,1.1179386274151892
SYN_A049_2A-M1SCn_V009,msc_x10_causal_angle_halfgaussian_v1,490,49,9,local_same_tissue_variant,False,251003::2A- M1SCn_Raw.csv,2A- M1SCn,SCN,250625 to 250728::1C-SCN_Raw.csv,0.03888888888888889,123,False,938,13.04166,0.95278,7.709725,6.756945,4.20278,3.25,0.95278,7.459725,469,1.2777885016764,0.2,causal_half_gaussian,3.0,1.5474193512081607,1.3268143805270374,24.236080233417884,29.7397630041413,-0.28835987048424544,-1.3649578616196032,0.7027731522084744,-1.1758690076816714,-0.030900657431650214,0.13185487153206538,-5.5656588024562295,0.1424973629485078,0.0001881311659303688,eligible,none,eligible,none,eligible,none,difficult,fit_post_envelope_log_rate_per_day_at_bound,eligible,none,0.587064469965923,0.2703643049182406,5.139959496034334,1.0,0.018112529401378634,0.0005880646480340304,0.10410201902299375,0.23620309050772628,1.4064317448385104,0.538837197490097
